module,user_type_name,member_type,member_name,dim,bounds,active
frictionvelocitytype,frictionvel_type,real,u10_elm_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,u10_with_gusts_elm_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,va_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,vds_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,fv_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,rb1_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,ram1_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,z0m_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,z0mv_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,z0hv_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,z0qv_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,num_iter_patch,1,(begp:endp),False
frictionvelocitytype,frictionvel_type,real,z0mg_col,1,(begc:endc),False
frictionvelocitytype,frictionvel_type,real,z0qg_col,1,(begc:endc),False
frictionvelocitytype,frictionvel_type,real,z0hg_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,mss_frc_cly_vld_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,sandfrac_patch,1,(begp:endp),False
soilstatetype,soilstate_type,real,clayfrac_patch,1,(begp:endp),False
soilstatetype,soilstate_type,real,grvlfrac_patch,1,(begp:endp),False
soilstatetype,soilstate_type,real,cellorg_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,cellsand_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,cellclay_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,cellgrvl_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,bd_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,hksat_col,2,"(begc_all:endc_all,nlevgrnd)",False
soilstatetype,soilstate_type,real,hksat_min_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,hk_l_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,smp_l_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,smpmin_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,bsw_col,2,"(begc_all:endc_all,nlevgrnd)",False
soilstatetype,soilstate_type,real,watsat_col,2,"(begc_all:endc_all,nlevgrnd)",False
soilstatetype,soilstate_type,real,watdry_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,watopt_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,watfc_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,watmin_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,sucsat_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,sucmin_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,soilbeta_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,soilalpha_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,soilalpha_u_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,soilpsi_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,wtfact_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,porosity_col,2,"(begc:endc,nlayer)",False
soilstatetype,soilstate_type,real,eff_porosity_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,gwc_thr_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,thk_col,2,"(begc:endc,-nlevsno+1:nlevgrnd)",False
soilstatetype,soilstate_type,real,tkmg_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,tkdry_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,tksatu_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,csol_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,rootr_patch,2,"(begp:endp,1:nlevgrnd)",False
soilstatetype,soilstate_type,real,rootr_col,2,"(begc:endc,nlevgrnd)",False
soilstatetype,soilstate_type,real,rootr_road_perv_col,2,"(begc:endc,1:nlevgrnd)",False
soilstatetype,soilstate_type,real,rootfr_patch,2,"(begp:endp,1:nlevgrnd)",False
soilstatetype,soilstate_type,real,rootfr_col,2,"(begc:endc,1:nlevgrnd)",False
soilstatetype,soilstate_type,real,rootfr_road_perv_col,2,"(begc:endc,1:nlevgrnd)",False
soilstatetype,soilstate_type,real,root_depth_patch,1,(begp:endp),False
soilstatetype,soilstate_type,real,k_soil_root_patch,2,"(begp:endp,1:nlevsoi)",False
soilstatetype,soilstate_type,real,root_conductance_patch,2,"(begp:endp,1:nlevsoi)",False
soilstatetype,soilstate_type,real,soil_conductance_patch,2,"(begp:endp,1:nlevsoi)",False
soilstatetype,soilstate_type,real,tillage_col,1,(begc:endc),False
soilstatetype,soilstate_type,real,litho_col,1,(begc:endc),False
solarabsorbedtype,solarabs_type,real,fsa_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsa_u_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsa_r_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,parsun_z_patch,2,"(begp:endp,1:nlevcan)",False
solarabsorbedtype,solarabs_type,real,parsha_z_patch,2,"(begp:endp,1:nlevcan)",False
solarabsorbedtype,solarabs_type,real,sabv_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabg_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabg_lyr_patch,2,"(begp:endp,-nlevsno+1:1)",False
solarabsorbedtype,solarabs_type,real,sabg_pen_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabg_soil_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabg_snow_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabg_chk_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,sabs_roof_dir_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_roof_dif_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_sunwall_dir_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_sunwall_dif_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_shadewall_dir_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_shadewall_dif_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_improad_dir_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_improad_dif_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_perroad_dir_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sabs_perroad_dif_lun,2,"(begl:endl,1:numrad)",False
solarabsorbedtype,solarabs_type,real,sub_surf_abs_sw_col,1,(begc:endc),False
solarabsorbedtype,solarabs_type,real,fsr_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsr_nir_d_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsr_nir_i_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsr_nir_d_ln_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsds_nir_d_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsds_nir_i_patch,1,(begp:endp),False
solarabsorbedtype,solarabs_type,real,fsds_nir_d_ln_patch,1,(begp:endp),False
surfacealbedotype,surfalb_type,real,coszen_col,1,(begc:endc),False
surfacealbedotype,surfalb_type,real,albgrd_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgri_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albsnd_hst_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albsni_hst_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albsod_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albsoi_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgrd_pur_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgri_pur_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgrd_bc_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgri_bc_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgrd_oc_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgri_oc_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgrd_dst_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albgri_dst_col,2,"(begc:endc,numrad)",False
surfacealbedotype,surfalb_type,real,albd_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,albi_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fd_top_adjust,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fi_top_adjust,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,f_dir,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,f_rdir,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,f_dif,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,f_rdif,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,ftdd_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,ftid_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,ftii_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabd_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabd_sun_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabd_sha_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabi_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabi_sun_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabi_sha_patch,2,"(begp:endp,numrad)",False
surfacealbedotype,surfalb_type,real,fabd_sun_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,fabd_sha_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,fabi_sun_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,fabi_sha_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,flx_absdv_col,2,"(begc:endc,-nlevsno+1:1)",False
surfacealbedotype,surfalb_type,real,flx_absdn_col,2,"(begc:endc,-nlevsno+1:1)",False
surfacealbedotype,surfalb_type,real,flx_absiv_col,2,"(begc:endc,-nlevsno+1:1)",False
surfacealbedotype,surfalb_type,real,flx_absin_col,2,"(begc:endc,-nlevsno+1:1)",False
surfacealbedotype,surfalb_type,real,fsun_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,tlai_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,real,tsai_z_patch,2,"(begp:endp,nlevcan)",False
surfacealbedotype,surfalb_type,integer,ncan_patch,1,(begp:endp),False
surfacealbedotype,surfalb_type,integer,nrad_patch,1,(begp:endp),False
surfacealbedotype,surfalb_type,real,vcmaxcintsun_patch,1,(begp:endp),False
surfacealbedotype,surfalb_type,real,vcmaxcintsha_patch,1,(begp:endp),False
ch4mod,ch4paramstype,real,q10ch4,0,,False
ch4mod,ch4paramstype,real,q10ch4base,0,,False
ch4mod,ch4paramstype,real,f_ch4,0,,False
ch4mod,ch4paramstype,real,rootlitfrac,0,,False
ch4mod,ch4paramstype,real,cnscalefactor,0,,False
ch4mod,ch4paramstype,real,redoxlag,0,,False
ch4mod,ch4paramstype,real,lake_decomp_fact,0,,False
ch4mod,ch4paramstype,real,redoxlag_vertical,0,,False
ch4mod,ch4paramstype,real,phmax,0,,False
ch4mod,ch4paramstype,real,phmin,0,,False
ch4mod,ch4paramstype,real,oxinhib,0,,False
ch4mod,ch4paramstype,real,vmax_ch4_oxid,0,,False
ch4mod,ch4paramstype,real,k_m,0,,False
ch4mod,ch4paramstype,real,q10_ch4oxid,0,,False
ch4mod,ch4paramstype,real,smp_crit,0,,False
ch4mod,ch4paramstype,real,k_m_o2,0,,False
ch4mod,ch4paramstype,real,k_m_unsat,0,,False
ch4mod,ch4paramstype,real,vmax_oxid_unsat,0,,False
ch4mod,ch4paramstype,real,aereoxid,0,,False
ch4mod,ch4paramstype,real,scale_factor_aere,0,,False
ch4mod,ch4paramstype,real,nongrassporosratio,0,,False
ch4mod,ch4paramstype,real,unsat_aere_ratio,0,,False
ch4mod,ch4paramstype,real,porosmin,0,,False
ch4mod,ch4paramstype,real,vgc_max,0,,False
ch4mod,ch4paramstype,real,satpow,0,,False
ch4mod,ch4paramstype,real,scale_factor_gasdiff,0,,False
ch4mod,ch4paramstype,real,scale_factor_liqdiff,0,,False
ch4mod,ch4paramstype,real,capthick,0,,False
ch4mod,ch4paramstype,real,f_sat,0,,False
ch4mod,ch4paramstype,real,qflxlagd,0,,False
ch4mod,ch4paramstype,real,highlatfact,0,,False
ch4mod,ch4paramstype,real,q10lakebase,0,,False
ch4mod,ch4paramstype,real,atmch4,0,,False
ch4mod,ch4paramstype,real,rob,0,,False
ch4mod,ch4_type,real,ch4_prod_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_prod_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_prod_depth_lake_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_oxid_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_oxid_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_oxid_depth_lake_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_oxid_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_oxid_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_aere_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_aere_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,co2_decomp_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,co2_decomp_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,co2_oxid_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,co2_oxid_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_aere_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_aere_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_tran_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_tran_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_surf_aere_sat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_aere_unsat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_ebul_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_ebul_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_ebul_total_sat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_ebul_total_unsat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_ebul_sat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_ebul_unsat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_ebul_lake_col,1,(begc:endc),False
ch4mod,ch4_type,real,conc_ch4_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,conc_ch4_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,conc_ch4_lake_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_surf_diff_sat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_diff_unsat_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_diff_lake_col,1,(begc:endc),False
ch4mod,ch4_type,real,conc_o2_lake_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4_dfsat_flux_col,1,(begc:endc),False
ch4mod,ch4_type,real,zwt_ch4_unsat_col,1,(begc:endc),False
ch4mod,ch4_type,real,fsat_bef_col,1,(begc:endc),False
ch4mod,ch4_type,real,lake_soilc_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,totcolch4_col,1,(begc:endc),False
ch4mod,ch4_type,real,annsum_counter_col,1,(begc:endc),False
ch4mod,ch4_type,real,tempavg_somhr_col,1,(begc:endc),False
ch4mod,ch4_type,real,annavg_somhr_col,1,(begc:endc),False
ch4mod,ch4_type,real,tempavg_finrw_col,1,(begc:endc),False
ch4mod,ch4_type,real,annavg_finrw_col,1,(begc:endc),False
ch4mod,ch4_type,real,sif_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4stress_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,ch4stress_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,qflx_surf_lag_col,1,(begc:endc),False
ch4mod,ch4_type,real,finundated_lag_col,1,(begc:endc),False
ch4mod,ch4_type,real,layer_sat_lag_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,zwt0_col,1,(begc:endc),False
ch4mod,ch4_type,real,f0_col,1,(begc:endc),False
ch4mod,ch4_type,real,p3_col,1,(begc:endc),False
ch4mod,ch4_type,real,ph_col,1,(begc:endc),False
ch4mod,ch4_type,real,ch4_surf_flux_tot_col,1,(begc:endc),False
ch4mod,ch4_type,real,c_atm_grc,2,"(begg:endg,1:ngases)",False
ch4mod,ch4_type,real,ch4co2f_grc,1,(begg:endg),False
ch4mod,ch4_type,real,ch4prodg_grc,1,(begg:endg),False
ch4mod,ch4_type,real,finundated_col,1,(begc:endc),False
ch4mod,ch4_type,real,o2stress_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2stress_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,conc_o2_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,conc_o2_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_decomp_depth_sat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,o2_decomp_depth_unsat_col,2,"(begc:endc,1:nlevgrnd)",False
ch4mod,ch4_type,real,grnd_ch4_cond_patch,1,(begp:endp),False
ch4mod,ch4_type,real,grnd_ch4_cond_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,etal_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,lakefetch_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,lakeresist_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,savedtke1_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,lake_icefrac_col,2,"(begc:endc,1:nlevlak)",False
lakestatetype,lakestate_type,real,lake_icethick_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,ust_lake_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,ram1_lake_patch,1,(begp:endp),False
lakestatetype,lakestate_type,real,lake_raw_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,ks_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,ws_col,1,(begc:endc),False
lakestatetype,lakestate_type,real,betaprime_col,1,(begc:endc),False
lnd2atmtype,lnd2atm_type,real,t_rad_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,t_ref2m_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,q_ref2m_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,u_ref10m_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,u_ref10m_with_gusts_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,h2osno_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,h2osoi_vol_grc,2,"(begg:endg,1:nlevgrnd)",False
lnd2atmtype,lnd2atm_type,real,albd_grc,2,"(begg:endg,1:numrad)",False
lnd2atmtype,lnd2atm_type,real,albi_grc,2,"(begg:endg,1:numrad)",False
lnd2atmtype,lnd2atm_type,real,taux_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,tauy_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,eflx_lwrad_out_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,eflx_sh_tot_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,eflx_lh_tot_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_evap_tot_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,fsa_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,nee_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,nem_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,ram1_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,fv_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,flxdst_grc,2,"(begg:endg,1:ndst)",False
lnd2atmtype,lnd2atm_type,real,flux_ch4_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsur_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,coszen_str,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsurp_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsub_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsubp_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qgwl_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_irr_demand_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofice_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsur_doc_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsur_dic_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsub_doc_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofliq_qsub_dic_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,zwt_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,t_grnd_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,t_soisno_grc,2,"(begg:endg,-nlevsno+1:nlevgrnd)",False
lnd2atmtype,lnd2atm_type,real,tqsur_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,tqsub_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,wslake_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_rofmud_grc,1,(begg:endg),False
lnd2atmtype,lnd2atm_type,real,qflx_h2orof_drain_grc,1,(begg:endg),False
soilhydrologytype,soilhydrology_type,real,frost_table_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,zwt_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,qflx_bot_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,zwt_perched_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,zwts_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,wa_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,beg_wa_grc,1,(begg:endg),False
soilhydrologytype,soilhydrology_type,real,end_wa_grc,1,(begg:endg),False
soilhydrologytype,soilhydrology_type,real,qcharge_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,fracice_col,2,"(begc:endc,nlevgrnd)",False
soilhydrologytype,soilhydrology_type,real,icefrac_col,2,"(begc:endc,nlevgrnd)",False
soilhydrologytype,soilhydrology_type,real,fcov_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,fsat_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,h2osfc_thresh_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,hkdepth_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,b_infil_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,ds_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,dsmax_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,wsvic_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,depth_col,2,"(begc:endc,nlayert)",False
soilhydrologytype,soilhydrology_type,real,porosity_col,2,"(begc:endc,nlayer)",False
soilhydrologytype,soilhydrology_type,real,vic_elm_fract_col,3,"(begc:endc,nlayer, nlevsoi)",False
soilhydrologytype,soilhydrology_type,real,c_param_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,expt_col,2,"(begc:endc,nlayer)",False
soilhydrologytype,soilhydrology_type,real,ksat_col,2,"(begc:endc,nlayer)",False
soilhydrologytype,soilhydrology_type,real,phi_s_col,2,"(begc:endc,nlayer)",False
soilhydrologytype,soilhydrology_type,real,moist_col,2,"(begc:endc,nlayert)",False
soilhydrologytype,soilhydrology_type,real,moist_vol_col,2,"(begc:endc,nlayert)",False
soilhydrologytype,soilhydrology_type,real,max_moist_col,2,"(begc:endc,nlayer)",False
soilhydrologytype,soilhydrology_type,real,max_infil_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,i_0_col,1,(begc:endc),False
soilhydrologytype,soilhydrology_type,real,ice_col,2,"(begc:endc,nlayert)",False
soilhydrologytype,soilhydrology_type,real,fover,1,(begg:endg),False
soilhydrologytype,soilhydrology_type,real,pc,1,(begg:endg),False
soilhydrologytype,soilhydrology_type,integer,h2osfcflag,0,,False
soilhydrologytype,soilhydrology_type,integer,origflag,0,,False
photosynthesistype,photosyns_type,logical,c3flag_patch,1,(begp:endp),False
photosynthesistype,photosyns_type,real,ac_patch,2,"(begp:endp,1:nlevcan)",False
photosynthesistype,photosyns_type,real,aj_patch,2,"(begp:endp,1:nlevcan)",False
photosynthesistype,photosyns_type,real,ap_patch,2,"(begp:endp,1:nlevcan)",False
photosynthesistype,photosyns_type,real,ag_patch,2,"(begp:endp,1:nlevcan)",False
photosynthesistype,photosyns_type,real,an_patch,2,"(begp:endp,1:nlevcan)",False
photosynthesistype,photosyns_type,real,vcmax_z_patch,2,"(begp:endp,1:nlevcan)",False
